customer_id,age,income,city_tier,spend_fmcg,spend_electronics,spend_entertainment,pref_brand,fitness,family_oriented,tech_savvy,eco_friendly
C01265,42,54735,2,29.5,57.0,45.5,5,0,0,0,0
C01266,46,26526,3,34.0,62.5,21.9,3,0,0,0,0
C01267,54,74713,1,77.3,53.4,39.0,3,1,0,0,1
C01268,37,26788,3,76.0,63.4,55.4,5,0,1,1,0
C01269,40,62525,2,24.8,22.7,22.7,4,1,0,0,0
C01270,45,48806,2,38.7,49.7,27.1,2,1,1,0,0
C01271,32,26984,3,46.5,58.3,20.0,4,0,1,0,0
C01272,20,47672,2,40.5,61.0,25.1,5,0,0,1,1
C01273,44,41915,2,61.1,28.4,36.7,5,0,1,0,1
C01274,56,56535,2,40.4,49.9,43.5,5,0,0,0,0
C01275,21,68895,1,84.0,46.5,51.0,4,0,0,0,0
C01276,28,54826,2,57.2,67.7,31.1,2,1,1,0,0
C01277,30,80565,1,93.1,46.2,39.6,2,1,1,0,0
C01278,55,73921,1,88.5,82.8,58.1,3,1,0,0,0
C01279,41,22949,3,43.0,12.8,16.4,3,0,1,0,0
C01280,43,43648,2,44.3,42.2,43.8,3,1,0,1,0
C01281,48,29427,2,45.7,74.0,44.7,4,0,1,0,0
C01282,30,54786,2,47.2,39.3,34.5,1,1,0,1,0
C01283,51,52894,2,32.3,41.5,40.3,4,1,1,0,0
C01284,19,60620,2,59.0,48.3,45.5,5,0,1,0,1
C01285,23,21678,3,48.1,38.3,36.2,4,0,1,0,0
C01286,56,36846,3,44.3,45.5,51.7,2,0,1,0,0
C01287,48,45253,2,25.9,45.9,22.7,2,0,1,0,0
C01288,26,39061,2,45.9,27.3,30.8,5,0,1,1,0
C01289,38,37578,2,16.6,38.6,29.4,1,1,0,0,0
C01290,20,28325,2,36.3,51.1,42.8,5,0,1,0,1
C01291,49,69157,2,36.6,53.9,17.8,1,1,0,0,1
C01292,53,67138,2,49.3,59.5,52.4,4,0,1,0,0
C01293,31,57509,2,73.2,45.0,41.7,2,0,0,0,0
C01294,34,38798,2,53.6,45.3,56.0,5,0,0,0,0
C01295,29,72640,2,66.7,51.3,34.5,3,0,1,0,0
C01296,36,45603,2,54.7,31.1,28.4,1,0,0,0,1
C01297,30,74619,1,73.1,72.6,47.3,3,1,1,0,0
C01298,29,108745,1,69.6,88.2,54.5,1,1,0,0,0
C01299,38,29118,3,34.0,20.9,26.4,4,1,1,1,0
C01300,58,77513,2,33.0,46.1,11.0,2,1,0,0,0
C01301,53,84974,1,89.0,79.1,40.6,4,0,0,1,0
C01302,31,45037,2,44.9,29.3,38.1,4,1,1,0,0
C01303,62,21176,3,48.3,46.5,53.5,2,1,1,1,0
C01304,27,26912,2,41.3,30.6,19.4,5,0,0,0,0
C01305,60,23258,3,36.1,24.8,31.7,3,1,0,0,0
C01306,32,32153,3,69.3,70.8,30.8,3,0,0,0,0
C01307,43,57485,2,28.5,25.0,58.0,3,0,1,1,0
C01308,27,50253,2,55.3,20.8,62.1,4,0,1,0,0
C01309,53,60101,1,67.8,56.3,54.1,1,0,1,0,0
C01310,32,26417,3,21.3,44.0,45.8,4,1,1,0,0
C01311,59,62660,2,32.5,50.0,45.4,2,1,1,1,0
C01312,21,27691,3,35.1,70.0,19.6,3,0,1,0,0
C01313,41,52084,2,53.5,28.3,43.4,1,1,0,0,0
C01314,25,64060,1,68.6,55.1,50.2,4,1,1,0,0
C01315,59,97343,1,58.9,62.3,59.2,1,1,0,1,0
C01316,37,15000,2,23.1,54.1,48.7,2,0,1,1,0
C01317,49,54785,2,79.9,52.0,36.0,4,0,0,0,0
C01318,59,131406,1,76.1,33.8,51.4,1,0,0,0,0
C01319,43,15572,3,52.5,56.9,50.6,5,0,1,0,0
C01320,20,23491,3,36.9,52.0,13.9,2,0,1,0,0
C01321,28,49901,2,35.2,42.8,8.9,4,0,1,1,0
C01322,27,44217,2,73.7,31.2,48.9,3,1,1,0,1
C01323,60,100727,1,91.8,75.4,54.3,5,1,0,1,0
C01324,60,27952,3,49.2,64.7,38.1,1,1,0,0,0
C01325,40,51903,2,26.8,23.6,39.7,1,0,0,0,0
C01326,59,29982,3,38.9,28.0,45.7,1,1,1,1,0
C01327,29,50209,2,35.4,30.6,45.5,3,0,0,1,1
C01328,49,89748,2,30.2,33.8,31.3,5,0,1,0,0
C01329,36,51891,2,45.5,39.8,46.5,1,1,0,1,0
C01330,29,83905,1,83.4,53.7,45.4,1,0,0,0,1
C01331,29,15000,3,40.3,46.9,37.9,1,1,1,0,0
C01332,37,43206,2,43.6,40.9,37.4,3,0,1,0,0
C01333,33,64342,2,24.6,44.2,24.7,1,0,0,0,0
C01334,27,16653,3,67.7,49.4,26.1,4,0,1,0,0
C01335,33,15000,3,36.1,14.8,61.8,2,0,0,0,0
C01336,24,25201,3,41.4,56.1,24.3,3,0,1,0,0
C01337,63,107414,1,78.4,96.1,63.2,4,0,0,1,1
C01338,35,50529,2,43.8,33.3,42.0,1,0,0,0,0
C01339,23,22899,3,64.6,45.1,34.3,2,0,0,0,0
C01340,45,26768,2,82.1,38.9,43.1,3,0,0,1,0
C01341,59,89045,1,84.5,92.9,63.9,3,0,1,0,0
C01342,34,29132,3,61.3,42.1,24.6,4,1,0,0,0
C01343,57,27728,2,70.7,35.7,41.4,3,0,1,0,0
C01344,46,64181,2,48.7,62.9,28.5,3,0,1,0,0
C01345,52,29785,3,68.6,50.6,55.9,5,1,1,1,1
C01346,31,64153,2,56.9,44.5,40.1,5,0,0,0,0
C01347,19,57294,2,47.2,50.4,26.6,3,0,1,0,0
C01348,34,58171,2,50.3,29.4,39.1,3,1,1,1,0
C01349,61,56509,2,17.7,72.6,23.9,1,0,1,0,0
C01350,55,97369,1,49.3,68.3,65.1,2,0,1,0,1
C01351,54,15000,3,21.8,41.7,32.3,1,1,0,0,1
C01352,59,15618,3,20.6,35.7,25.1,5,0,0,1,0
C01353,35,40799,2,47.9,35.1,24.9,5,0,1,0,0
C01354,33,48377,2,28.3,33.2,64.2,5,0,1,0,0
C01355,61,27425,3,44.9,28.4,36.1,3,0,1,1,0
C01356,44,86493,1,75.0,50.5,46.2,2,1,0,1,0
C01357,32,63963,2,47.7,21.9,27.7,1,1,1,1,0
C01358,31,64356,2,31.4,54.8,40.7,5,0,0,0,0
C01359,59,39095,2,58.5,49.7,27.3,4,0,0,1,0
C01360,20,84771,1,69.2,41.1,88.6,5,0,1,0,0
C01361,20,39402,2,51.6,48.0,34.6,1,1,0,0,0
C01362,52,47646,2,27.1,37.6,34.5,5,1,1,1,0
C01363,18,54022,2,42.3,23.5,30.0,1,1,0,1,0
C01364,26,15000,1,66.7,64.4,68.9,1,0,0,0,0
C01365,64,80140,2,59.6,49.8,30.3,2,0,1,1,0
C01366,38,57080,2,33.0,49.1,29.4,3,0,1,0,1
C01367,52,68085,1,88.1,53.5,62.5,1,0,1,0,0
C01368,40,118547,1,66.8,70.7,39.5,2,0,0,0,1
C01369,22,73051,1,91.9,65.1,43.0,2,0,0,0,0
C01370,26,51656,2,24.0,35.1,51.0,2,0,0,0,0
C01371,53,70257,1,80.2,74.0,42.7,3,1,1,0,0
C01372,22,35324,3,54.5,40.9,28.2,2,1,0,0,0
C01373,45,48687,2,33.2,47.8,55.1,3,0,0,0,0
C01374,34,25934,3,43.6,41.0,37.7,2,1,1,0,0
C01375,35,32523,3,41.7,66.5,46.8,3,0,0,0,0
C01376,62,91702,1,86.5,52.2,70.6,2,1,0,0,0
C01377,46,49320,2,35.8,30.1,30.9,1,0,1,0,0
C01378,46,31939,3,36.4,42.0,43.6,2,1,0,1,0
C01379,34,81731,2,32.3,43.7,40.8,4,0,0,1,1
C01380,35,53967,2,27.9,11.5,13.8,3,0,0,0,0
C01381,50,51459,2,52.9,49.0,33.5,1,1,0,0,0
C01382,19,83412,1,61.2,74.4,47.9,1,1,1,0,0
C01383,29,66380,2,45.8,8.2,38.3,1,0,1,0,1
C01384,46,21255,3,64.1,38.2,40.6,5,1,1,1,0
C01385,47,23260,3,65.0,27.9,26.0,3,1,1,0,0
C01386,22,49251,1,80.3,46.1,55.7,4,0,0,1,0
C01387,55,17600,3,54.7,19.9,33.8,5,0,1,1,0
C01388,43,43527,2,48.4,46.2,32.6,3,1,1,1,0
C01389,29,24650,3,38.1,66.4,26.8,3,1,0,1,0
C01390,53,115381,1,80.1,74.6,57.1,1,0,1,0,0
C01391,64,28349,3,19.1,7.6,39.1,5,1,1,0,0
C01392,37,19299,3,66.9,44.3,37.9,2,0,0,0,0
C01393,31,65440,1,58.6,84.0,48.1,2,0,1,0,0
C01394,32,107494,1,70.8,83.9,38.2,3,0,1,0,0
C01395,45,32041,3,36.2,45.3,49.4,1,0,0,0,0
C01396,20,80562,1,93.2,67.1,84.5,1,0,0,0,1
C01397,40,44468,2,40.3,30.0,30.8,1,0,1,0,0
C01398,19,32030,3,37.8,15.3,22.3,4,0,0,0,0
C01399,19,37583,2,25.1,9.8,37.9,2,1,0,0,0
C01400,38,54900,2,56.7,30.0,3.0,3,0,1,1,0
C01401,53,78408,2,64.2,37.7,38.3,5,1,1,0,0
C01402,59,84107,1,88.9,61.1,66.4,3,1,1,0,1
C01403,22,20152,3,40.4,29.8,32.4,5,1,1,0,0
C01404,29,55129,2,51.5,48.5,33.9,2,1,0,1,0
C01405,37,70599,1,84.2,66.3,42.3,1,1,1,0,1
C01406,44,32573,2,28.8,43.0,51.6,1,1,0,0,0
C01407,64,29381,3,35.2,52.2,31.0,2,0,1,0,0
C01408,50,102356,1,70.8,67.3,45.6,3,0,0,0,0
C01409,43,23056,3,48.7,23.6,41.5,5,0,0,0,0
C01410,20,22642,3,45.1,32.2,36.3,5,0,1,0,0
C01411,21,18990,3,48.2,31.1,30.7,1,1,0,0,0
C01412,25,24062,3,22.1,9.2,29.4,3,0,0,1,0
C01413,49,21485,3,55.0,31.8,34.9,5,1,0,0,0
C01414,33,18681,3,45.1,56.6,51.1,2,1,0,0,1
C01415,29,117843,1,68.7,67.5,45.3,1,0,0,1,0
C01416,49,27915,3,39.2,47.9,34.6,3,0,0,0,1
C01417,56,57154,2,49.9,42.0,45.2,1,1,0,0,0
C01418,38,61042,2,87.4,61.7,35.3,1,0,1,1,0
C01419,59,29818,3,47.9,24.1,39.8,5,1,1,0,0
C01420,52,22418,3,44.0,25.5,36.8,1,1,1,0,0
C01421,51,26703,3,30.2,56.9,42.1,4,1,0,0,1
C01422,58,46637,2,67.9,40.4,29.7,4,1,0,1,0
C01423,26,55480,2,27.6,29.9,21.3,5,0,0,0,0
C01424,53,54271,2,51.4,48.3,45.9,5,0,0,0,0
C01425,63,45216,2,37.9,33.4,53.1,3,0,0,0,0
C01426,64,33383,2,42.2,27.4,21.9,2,1,1,0,1
C01427,45,82924,1,71.7,55.3,65.7,2,1,1,1,0
C01428,53,75914,1,73.8,81.9,64.5,4,0,0,0,0
C01429,59,15000,3,40.8,43.1,45.6,1,0,0,0,0
C01430,58,56345,2,26.8,62.8,38.0,3,1,0,0,1
C01431,60,31033,3,63.8,35.6,74.9,3,1,1,0,0
C01432,57,81604,2,37.4,35.4,31.4,1,0,1,0,0
C01433,35,72176,1,53.6,59.8,43.1,3,0,0,1,0
C01434,52,69225,1,83.2,40.8,63.2,1,0,1,1,0
C01435,37,57811,1,54.9,76.3,44.3,3,0,1,0,0
C01436,55,26304,3,12.1,16.6,35.4,4,0,1,0,1
C01437,56,84046,1,61.0,97.2,54.2,2,0,1,1,1
C01438,61,39858,2,43.5,24.2,35.1,4,1,1,0,1
C01439,45,23906,3,40.1,40.5,48.6,1,1,1,0,0
C01440,40,15000,3,43.4,32.4,24.5,3,0,1,0,0
C01441,25,98527,1,76.6,53.8,47.9,5,1,0,0,0
C01442,47,64586,1,70.0,54.1,61.1,4,1,1,0,1
C01443,44,79306,1,56.9,46.2,66.1,2,1,0,1,1
C01444,42,51466,1,81.3,46.4,31.7,1,1,1,1,0
C01445,49,68352,1,51.1,60.0,80.5,5,0,1,0,1
C01446,57,46505,2,61.1,1.2,27.4,5,1,0,0,0
C01447,24,24929,3,32.7,14.0,47.4,4,0,1,0,0
C01448,38,55996,2,66.8,36.0,16.0,2,0,0,0,0
C01449,51,67988,2,59.2,60.3,35.3,3,0,0,0,0
C01450,56,94654,1,88.2,61.0,50.1,3,0,0,0,0
C01451,54,31013,3,28.4,33.8,36.1,4,1,1,1,1
C01452,55,68076,2,23.3,37.4,36.0,5,0,1,1,0
C01453,58,28560,3,49.1,27.4,34.1,2,1,0,0,0
C01454,63,24770,3,33.9,49.5,30.3,4,0,0,0,0
C01455,46,62613,2,63.0,62.9,33.7,1,0,0,0,0
C01456,29,101460,1,80.6,72.1,64.8,2,0,0,0,0
C01457,44,92971,1,60.7,63.4,42.0,2,0,0,0,0
C01458,51,31817,2,48.5,27.4,62.1,5,0,0,0,0
C01459,22,19740,3,34.7,40.1,27.4,2,0,1,0,0
C01460,53,46564,2,45.1,60.7,37.9,4,0,0,1,0
C01461,43,29872,3,59.8,34.0,41.9,1,1,1,1,0
C01462,62,49733,2,46.8,12.8,31.5,1,0,0,0,0
C01463,27,102737,1,69.8,64.8,58.9,3,0,0,0,1
C01464,60,66440,2,48.1,35.8,41.5,1,0,1,0,0
C01465,39,64989,2,19.6,12.7,32.5,5,0,0,1,0
C01466,44,65069,2,50.9,43.5,51.5,5,0,0,0,0
C01467,49,37037,2,47.4,47.6,22.8,1,1,1,0,0
C01468,45,89652,1,61.3,59.2,42.4,3,0,0,1,1
C01469,60,21202,3,54.1,20.0,41.8,2,0,0,0,0
C01470,25,47018,1,74.7,71.5,51.8,4,1,1,0,1
C01471,52,23203,3,60.5,54.5,38.9,1,1,0,0,0
C01472,63,106494,1,85.7,86.8,60.7,3,0,0,0,0
C01473,28,89214,1,68.7,50.9,74.3,1,1,0,0,0
C01474,29,75222,2,40.3,24.0,48.6,1,0,0,1,0
C01475,40,52215,2,51.9,41.5,37.9,3,0,1,0,0
C01476,52,80597,2,39.4,41.4,24.5,3,0,0,0,0
C01477,63,52219,2,69.7,31.6,23.8,3,1,0,1,0
C01478,55,25140,3,75.3,59.4,53.2,4,1,1,0,0
C01479,55,34007,2,58.1,34.0,26.4,4,1,0,0,0
C01480,38,63882,2,68.1,11.6,38.3,2,0,0,0,0
C01481,48,43723,2,21.9,36.6,51.2,3,0,0,0,0
C01482,27,67059,1,58.8,52.7,47.6,4,0,1,1,0
C01483,39,66015,2,40.2,45.1,25.9,1,0,0,0,0
C01484,26,103164,1,65.4,46.0,59.2,3,0,1,1,0
C01485,19,64150,2,42.0,62.4,57.4,5,0,1,0,0
C01486,58,72756,1,74.1,54.3,67.2,3,0,1,1,0
C01487,55,24681,3,62.3,33.6,28.4,1,0,0,0,0
C01488,42,49251,2,77.3,63.2,39.5,1,1,1,1,0
C01489,18,29890,3,64.2,10.5,32.4,5,0,1,0,0
C01490,22,69419,2,61.3,39.2,41.9,2,0,0,1,1
C01491,23,87362,1,73.1,50.8,46.7,4,1,0,0,0
C01492,51,37343,3,32.4,58.2,32.5,3,1,1,0,0
C01493,27,61214,2,46.1,49.9,43.1,3,0,1,0,0
C01494,29,23532,3,76.6,50.3,43.2,1,0,0,0,0
C01495,58,60358,2,39.7,24.4,28.1,2,1,1,1,1
C01496,59,71324,2,38.2,60.6,22.7,2,0,0,0,0
C01497,53,37489,3,61.6,22.0,37.6,1,0,0,0,0
C01498,32,64836,2,62.6,22.9,19.3,5,1,0,0,0
C01499,45,50320,2,32.3,45.8,50.4,1,0,1,0,0
C01500,27,47291,2,41.1,32.6,36.9,5,1,0,0,1
C01501,58,57200,2,37.5,43.1,26.6,3,0,0,1,0
C01502,21,35462,3,46.0,46.5,22.3,2,1,1,0,0
C01503,52,55422,2,61.6,66.7,27.4,5,0,1,0,1
C01504,42,55681,2,32.9,46.5,16.3,4,0,1,1,1
C01505,53,25321,3,61.3,30.7,40.9,5,0,0,0,0
C01506,39,45901,2,46.5,50.1,25.4,1,0,1,0,0
C01507,25,23986,3,79.9,27.5,39.8,2,0,0,1,1
C01508,53,51692,2,49.8,53.7,41.5,3,0,0,0,0
C01509,47,114361,1,94.5,46.0,72.2,5,1,0,1,0
C01510,39,23501,3,53.6,46.0,38.0,5,1,1,0,0
C01511,35,81052,1,87.0,86.2,64.5,1,0,0,0,0
C01512,34,62692,1,51.1,39.2,44.4,5,0,0,1,1
C01513,40,58957,2,41.4,17.5,38.1,2,0,1,0,0
C01514,30,33541,3,41.2,66.2,38.8,2,1,1,1,1
C01515,31,35153,3,21.1,22.8,28.3,1,0,0,0,0
C01516,31,52542,2,43.9,51.0,23.1,1,1,0,0,0
C01517,18,91487,1,59.7,74.5,59.4,1,0,0,1,0
C01518,61,24040,3,39.8,36.4,42.3,1,0,0,0,1
C01519,29,90560,1,87.7,65.0,79.4,2,1,1,0,0
C01520,25,86279,1,73.1,50.8,38.2,2,0,0,1,1
C01521,25,50728,2,38.8,48.8,54.5,2,0,0,0,0
C01522,64,51721,2,43.7,45.8,32.3,3,0,1,1,1
C01523,40,27824,3,33.2,59.5,25.4,3,0,1,0,1
C01524,33,23161,3,45.2,30.5,28.1,3,0,0,0,0
C01525,36,23484,3,45.9,56.0,53.9,3,1,1,0,0
C01526,22,114147,1,82.4,56.5,38.5,5,0,0,1,1
C01527,32,83881,2,49.0,53.3,26.0,5,1,0,1,0
C01528,29,34945,2,48.9,37.7,69.8,2,0,1,0,0
C01529,55,54810,1,61.0,89.3,38.7,3,0,1,0,0
C01530,20,38035,2,81.3,27.0,26.2,4,1,0,0,1
C01531,37,48708,2,42.9,27.9,22.0,2,0,1,0,0
C01532,55,97915,1,69.2,55.3,55.3,1,0,0,0,0
C01533,57,57390,2,38.7,45.5,36.2,4,1,1,0,0
C01534,42,26075,3,30.4,36.6,43.7,2,1,1,0,0
C01535,28,90578,1,85.7,86.7,53.9,3,0,1,1,0
C01536,33,41348,2,34.7,47.3,12.3,5,0,0,1,0
C01537,28,23474,3,36.5,24.1,19.1,2,1,0,0,0
C01538,49,24874,3,36.9,23.7,33.6,4,1,0,0,0
C01539,31,15098,3,30.2,36.6,68.5,5,0,0,0,0
C01540,47,35483,2,18.7,28.4,45.6,3,0,0,1,0
C01541,48,17990,3,38.1,26.8,39.5,2,1,0,0,0
C01542,62,95282,1,91.2,74.3,51.5,3,0,1,0,0
C01543,35,53066,2,48.0,17.0,9.6,1,1,1,0,1
C01544,63,92221,1,60.9,20.7,54.2,4,0,1,0,1
C01545,36,27004,2,56.3,44.3,33.8,3,0,0,0,1
C01546,49,31455,2,52.9,54.8,31.8,1,1,1,0,1
C01547,49,93264,1,88.5,50.2,29.3,3,1,0,0,0
C01548,56,15000,3,43.5,49.3,26.0,3,0,0,1,0
C01549,40,65307,2,45.9,64.9,23.3,4,1,1,0,0
C01550,55,27208,2,44.8,23.8,51.7,5,0,0,0,0
C01551,34,96866,1,48.3,46.1,66.8,1,0,1,0,0
C01552,41,38892,2,45.0,27.2,31.7,5,0,0,0,0
C01553,41,63111,2,35.3,14.6,34.5,5,0,0,1,0
C01554,51,90102,2,53.8,30.1,43.5,3,1,1,0,1
C01555,47,34536,1,90.6,70.3,60.0,5,0,1,0,0
C01556,21,29346,3,53.0,37.4,46.7,1,1,0,0,0
C01557,56,15000,3,51.2,69.8,28.0,1,0,0,1,1
C01558,53,55334,2,42.2,71.3,33.1,1,1,1,0,0
C01559,22,47415,2,53.5,84.9,54.7,3,0,1,0,0
C01560,63,25811,3,22.7,68.6,23.4,5,0,1,0,1
C01561,49,19301,3,47.4,75.4,43.7,5,0,0,0,0
C01562,21,59756,2,38.1,44.9,47.1,3,1,1,0,0
C01563,41,15947,3,87.9,43.4,38.7,4,0,1,1,0
C01564,57,32760,3,47.3,44.4,33.6,4,1,1,0,1
C01565,31,22442,3,36.1,40.0,60.5,1,1,1,1,0
C01566,61,32466,2,24.3,42.2,34.8,4,1,0,0,0
C01567,37,111898,1,74.0,86.0,25.1,4,1,0,0,0
C01568,28,78653,1,56.4,47.2,65.4,1,0,0,0,0
C01569,34,73845,2,33.1,19.3,36.8,3,0,0,0,0
C01570,42,65266,2,50.0,45.5,46.6,3,0,1,0,0
C01571,50,40023,2,54.7,29.6,31.7,2,0,1,0,0
C01572,61,48937,2,54.5,31.2,9.7,2,0,1,0,0
C01573,27,51512,2,45.3,37.9,41.2,2,0,1,0,1
C01574,63,34539,3,47.4,34.4,22.1,4,0,0,0,0
C01575,42,88750,1,78.9,56.6,55.6,2,0,1,0,1
C01576,24,83525,1,59.0,35.3,44.4,1,0,0,1,0
C01577,61,23750,3,51.4,57.4,46.3,5,0,0,0,1
C01578,34,24684,3,61.4,43.1,23.6,4,0,0,1,0
C01579,47,33153,3,45.8,38.7,28.6,3,0,1,0,0
C01580,50,25023,3,32.7,42.4,30.9,2,0,0,0,0
C01581,18,22531,3,42.8,20.6,17.2,3,1,1,0,0
C01582,28,42943,2,56.3,45.1,48.3,2,1,0,1,0
C01583,50,43077,2,18.2,52.7,15.5,5,0,1,0,0
C01584,33,32473,2,18.3,54.9,48.2,4,1,1,0,0
C01585,18,40620,2,58.8,19.7,40.1,1,1,1,1,0
C01586,19,34365,3,67.8,17.2,32.6,3,0,0,1,0
C01587,56,47417,2,26.0,31.9,39.1,5,0,1,0,0
C01588,25,58805,2,46.5,60.8,38.8,5,0,0,1,0
C01589,22,19015,2,39.0,43.3,30.2,3,0,1,0,1
C01590,44,91366,1,90.4,50.7,72.5,4,0,1,0,0
C01591,23,76772,1,67.1,80.6,58.0,2,1,1,0,0
C01592,48,70371,1,48.1,87.6,51.4,3,1,0,0,0
C01593,43,26130,3,28.4,28.7,39.2,1,0,0,0,1
C01594,48,43802,2,40.5,54.0,3.5,2,1,1,0,1
C01595,41,15000,3,42.8,55.2,11.8,4,1,1,0,0
C01596,54,61528,2,28.1,24.3,41.8,4,0,1,1,0
C01597,48,84860,1,69.6,68.9,28.9,5,0,0,0,1
C01598,37,73721,1,92.1,71.7,90.0,2,0,0,0,0
C01599,18,18961,3,38.7,22.3,34.4,5,0,0,1,1
C01600,30,31626,2,49.2,38.7,30.2,1,1,0,1,0
C01601,24,26399,3,43.1,45.1,23.1,4,0,0,0,0
C01602,18,112268,1,55.8,41.7,42.6,3,1,1,1,0
C01603,30,52539,2,31.0,14.3,11.4,5,0,0,0,1
C01604,27,16357,3,24.0,42.0,43.9,4,0,1,0,0
C01605,21,84502,1,76.2,73.9,52.1,3,0,0,0,0
C01606,32,49333,2,45.9,63.7,46.6,2,0,0,0,0
C01607,41,30400,3,26.4,30.0,29.8,4,0,1,1,0
C01608,26,57584,2,24.2,31.8,39.3,3,1,1,0,1
C01609,30,15000,2,47.7,36.9,33.5,3,0,1,0,1
C01610,18,56815,2,33.6,44.4,35.5,5,0,1,0,0
C01611,20,37456,2,23.2,41.5,36.1,1,0,0,0,0
C01612,25,16114,3,59.5,49.1,29.7,2,0,0,0,0
C01613,39,23822,3,35.5,23.1,20.2,3,1,1,0,0
C01614,49,55137,2,62.2,46.0,44.2,1,1,1,0,0
C01615,55,15000,3,45.4,28.9,54.1,2,0,1,1,0
C01616,47,94091,1,62.6,76.6,63.3,2,1,1,1,0
C01617,46,95266,1,70.5,84.8,45.6,4,1,0,1,1
C01618,61,50587,2,5.2,19.0,26.2,5,0,0,0,0
C01619,30,19577,3,27.9,35.8,28.3,1,0,0,0,0
C01620,55,60412,1,72.6,61.3,52.8,1,1,1,1,0
C01621,62,100518,1,70.1,75.2,36.0,3,0,0,1,1
C01622,44,31109,2,18.2,55.7,23.0,4,0,1,0,0
C01623,57,31652,3,44.2,42.5,17.2,2,0,1,0,0
C01624,24,76696,1,68.1,63.1,53.7,4,0,0,0,0
C01625,59,48802,2,48.5,59.9,0.0,4,0,1,1,0
C01626,44,15000,3,44.7,45.0,33.8,2,1,0,0,0
C01627,28,48166,2,56.2,52.3,23.7,5,1,0,1,0
C01628,20,92271,1,80.3,56.8,67.3,1,1,0,1,0
C01629,51,53271,1,88.8,69.9,54.7,2,0,1,0,0
C01630,38,56232,2,57.9,38.8,47.9,3,1,1,0,1
C01631,32,51112,2,39.7,23.8,30.8,3,0,1,0,1
C01632,36,20976,3,87.3,27.6,21.4,3,0,1,0,0
C01633,64,60683,2,26.7,62.1,25.2,5,0,1,1,1
C01634,38,22471,2,37.1,34.4,38.5,4,0,1,0,0
C01635,21,27166,3,58.5,68.4,15.2,4,0,1,1,0
C01636,31,70242,2,56.3,18.9,51.7,1,0,1,0,0
C01637,24,67999,2,52.3,23.7,31.0,3,0,1,0,0
C01638,50,27436,3,55.1,51.4,41.0,1,0,0,0,0
C01639,55,73966,1,84.2,78.0,65.6,3,1,1,0,0
C01640,57,21026,3,68.8,44.6,23.9,5,0,0,0,0
C01641,47,23106,3,41.9,38.3,12.1,4,1,1,0,0
C01642,54,90876,1,91.4,100.0,24.4,5,0,1,0,1
C01643,37,39909,2,14.5,35.4,33.1,5,0,1,1,0
C01644,47,95148,1,68.2,62.0,61.0,2,1,0,0,0
C01645,23,122663,1,81.7,72.9,57.5,5,1,1,1,0
C01646,43,49226,2,53.6,64.2,40.6,4,0,1,0,0
C01647,44,33195,2,49.8,37.0,31.0,4,0,0,0,0
C01648,19,16595,3,50.5,34.1,32.6,5,0,0,1,0
C01649,43,29853,3,29.1,32.2,33.9,2,0,1,0,0
C01650,51,24626,3,44.1,62.0,39.9,1,0,0,0,1
C01651,35,60960,2,42.3,50.4,40.2,4,1,1,0,0
C01652,43,43329,2,52.4,11.5,68.7,3,0,1,0,1
C01653,31,60382,2,59.8,10.9,55.2,2,1,0,0,0
C01654,30,76834,1,66.2,58.0,67.4,1,0,0,0,0
C01655,24,20421,3,25.9,43.5,33.3,2,0,0,0,0
C01656,33,44987,2,46.6,39.5,30.1,5,1,0,0,0
C01657,55,56058,1,63.7,64.2,31.1,3,0,1,0,0
C01658,61,37433,3,69.7,37.4,31.2,2,1,0,1,0
C01659,47,48795,2,0.4,61.0,40.6,4,0,1,1,1
C01660,47,92890,1,69.4,70.0,76.9,3,0,1,0,0
C01661,46,69262,1,98.8,75.4,38.0,2,0,0,0,0
C01662,40,36850,2,42.3,57.2,60.1,2,0,1,0,1
C01663,37,23538,3,38.1,15.3,35.6,1,1,1,0,0
C01664,47,102023,1,82.7,61.5,56.5,4,0,1,0,0
C01665,54,21745,3,53.3,42.1,37.9,3,1,0,0,0
C01666,37,19559,3,27.8,49.0,22.4,5,1,1,1,0
C01667,44,25971,3,62.8,14.3,31.6,4,1,1,0,0
C01668,40,89980,1,87.6,79.2,78.0,3,1,0,1,1
C01669,31,112856,1,67.0,71.7,55.5,3,0,0,0,1
C01670,31,27210,3,61.9,47.2,30.0,2,0,1,0,0
C01671,21,58049,2,21.8,57.8,48.4,3,0,0,1,0
C01672,38,58990,2,36.7,51.4,40.6,3,0,0,1,1
C01673,51,17793,3,36.4,39.1,42.7,5,0,0,0,0
C01674,50,60733,1,64.1,86.1,75.2,4,0,1,0,1
C01675,64,18225,3,34.7,37.0,44.9,3,0,0,1,0
C01676,19,16674,3,12.7,42.2,24.5,1,1,1,0,0
C01677,53,29971,3,36.3,51.9,26.2,2,0,1,0,0
C01678,55,53625,2,51.8,39.3,39.9,2,1,1,1,0
C01679,38,25496,3,56.8,45.4,31.7,5,0,0,1,0
C01680,31,17591,2,79.1,54.4,34.8,3,0,1,0,0
C01681,34,37846,3,66.1,50.7,33.0,3,0,1,1,0
C01682,50,19410,3,47.8,58.5,50.0,2,0,0,1,0
C01683,58,37823,3,31.6,74.9,50.7,4,1,1,0,0
C01684,48,31884,2,69.4,50.5,27.5,2,0,1,1,0
C01685,42,63751,1,66.1,46.7,68.3,5,0,0,0,0
C01686,48,35943,1,71.7,27.1,62.7,5,0,1,0,0
